,Title,Text,Domain
176,Measuring Blood Pressure,"What do the results mean?

Your results, also known as a blood pressure reading, will contain two numbers. The top or first number is the systolic pressure. The bottom or second number is the diastolic pressure. High blood pressure readings are also labeled by categories, ranging from normal to crisis. Your reading may show your blood pressure is:

Blood Pressure Category Systolic Blood Pressure

Diastolic Blood Pressure Normal Less than 120 and Less than 80 High Blood Pressure (no other heart risk factors) 140 or higher or 90 or higher High Blood Pressure (with other heart risk factors, according to some providers) 130 or higher or 80 or higher Dangerously high blood pressure - seek medical care right away 180 or higher and 120 or higher

If you've been diagnosed with high blood pressure, your provider may recommend lifestyle changes and/or medicines to control your blood pressure. Your provider may also recommend that you regularly check your blood pressure at home with an automated blood pressure monitor. An at-home blood pressure monitor usually includes a blood pressure cuff and a digital device to record and display blood pressure readings.

Home monitoring is not a replacement for regular visits to your provider. But it can provide important information, such as whether treatment is working or your condition may have worsened. Also, home monitoring may make the test less stressful. Many people get nervous about getting their blood pressure taken at a provider's office. This is called ""white coat syndrome."" It can cause a temporary rise in blood pressure, making the results less accurate. For more information about home monitoring of blood pressure, talk to your provider.

If you were tested for low blood pressure, a blood pressure reading of 90 systolic, 60 diastolic (90/60) or lower is considered abnormal. Treatments for low blood pressure may include medicines and making certain changes to your diet.",medlineplus.gov
177,Basic Metabolic Panel (BMP),"What is a basic metabolic panel (BMP)?

A basic metabolic panel (BMP) is a test that measures eight different substances in your blood. It provides important information about your body's chemical balance and metabolism. Metabolism is the process of how the body uses food and energy. A BMP includes tests for the following:

Glucose , a type of sugar and your body's main source of energy.

, a type of sugar and your body's main source of energy. Calcium , one of the body's most important minerals. Calcium is essential for proper functioning of your nerves, muscles, and heart.

, one of the body's most important minerals. Calcium is essential for proper functioning of your nerves, muscles, and heart. Sodium , potassium , carbon dioxide , and chloride . These are electrolytes, electrically charged minerals that help control the amount of fluids and the balance of acids and bases in your body.

, , , and . These are electrolytes, electrically charged minerals that help control the amount of fluids and the balance of acids and bases in your body. BUN (blood urea nitrogen) and creatinine, waste products removed from your blood by your kidneys.

Abnormal levels of any of these substances or combination of them can be a sign of a serious health problem.

Other names: chemistry panel, chemistry screen, chem 7, electrolyte panel",medlineplus.gov
178,FDA and CDC Lift Recommended Pause on Johnson & Johnson (Janssen) COVID-19 Vaccine Use Following Thorough Safety Review,"Following a thorough safety review, including two meetings of the CDC’s Advisory Committee on Immunization Practices, the U.S. Food and Drug Administration and the U.S. Centers for Disease Control and Prevention have determined that the recommended pause regarding the use of the Janssen (Johnson & Johnson) COVID-19 Vaccine in the U.S. should be lifted and use of the vaccine should resume.

The pause was recommended after reports of six cases of a rare and severe type of blood clot in individuals following administration of the Janssen COVID-19 Vaccine. During the pause, medical and scientific teams at the FDA and CDC examined available data to assess the risk of thrombosis involving the cerebral venous sinuses, or CVST (large blood vessels in the brain), and other sites in the body (including but not limited to the large blood vessels of the abdomen and the veins of the legs) along with thrombocytopenia, or low blood platelet counts. The teams at FDA and CDC also conducted extensive outreach to providers and clinicians to ensure they were made aware of the potential for these adverse events and could properly manage and recognize these events due to the unique treatment required for these blood clots and low platelets, also known as thrombosis-thrombocytopenia syndrome (TTS).

The two agencies have determined the following:

Use of the Janssen COVID-19 Vaccine should be resumed in the United States.

The FDA and CDC have confidence that this vaccine is safe and effective in preventing COVID-19.

The FDA has determined that the available data show that the vaccine’s known and potential benefits outweigh its known and potential risks in individuals 18 years of age and older.

At this time, the available data suggest that the chance of TTS occurring is very low, but the FDA and CDC will remain vigilant in continuing to investigate this risk.

Health care providers administering the vaccine and vaccine recipients or caregivers should review the Janssen COVID-19 Vaccine Fact Sheet for Healthcare Providers Administering Vaccine (Vaccination Providers) external icon and Fact Sheet for Recipients and Caregivers external icon , which have been revised to include information about the risk of this syndrome, which has occurred in a very small number of people who have received the Janssen COVID-19 Vaccine.

CDC’s independent Advisory Committee on Immunization Practices met today to discuss the latest data on TTS, hearing from the vaccine manufacturer Janssen and the COVID-19 Vaccine Safety Technical (VaST) Subgroup, as well as a risk benefit analysis. ACIP is committed to be vigilant and responsive to additional information that could impact the risk benefit analysis of any of these vaccines. Vaccine safety monitoring will continue and any new information about TTS will be brought to ACIP as needed.

“Safety is our top priority. This pause was an example of our extensive safety monitoring working as they were designed to work—identifying even these small number of cases. We’ve lifted the pause based on the FDA and CDC’s review of all available data and in consultation with medical experts and based on recommendations from the CDC’s Advisory Committee on Immunization Practices. We have concluded that the known and potential benefits of the Janssen COVID-19 Vaccine outweigh its known and potential risks in individuals 18 years of age and older. We are confident that this vaccine continues to meet our standards for safety, effectiveness and quality. We recommend people with questions about which vaccine is right for them have those discussions with their health care provider,” said Janet Woodcock, M.D., Acting FDA Commissioner.

“Above all else, health and safety are at the forefront of our decisions,” said CDC Director Dr. Rochelle P. Walensky. “Our vaccine safety systems are working. We identified exceptionally rare events – out of millions of doses of the Janssen COVID-19 administered – and we paused to examine them more carefully. As we always do, we will continue to watch all signals closely as more Americans are vaccinated. I continue to be encouraged by the growing body of real-world evidence that the authorized COVID-19 vaccines are safe and effective, and they protect people from disease, hospitalization, and death. I urge anyone with questions about the COVID-19 vaccines to speak with their healthcare provider or local public health department.”

Assessment of Available Data

Medical and scientific teams at the FDA and CDC reviewed several sources of information and data related to the Janssen COVID-19 Vaccine to reach today’s decision.

Specifically, the agencies assessed reports submitted to the Vaccine Adverse Event Reporting System (VAERS),external icon reviewed the medical literature and considered the information from global regulatory partners about thrombosis with thrombocytopenia that have been reported following use of a similar, yet not identical, COVID-19 vaccine using a virus from the adenovirus family that has been modified to contain the gene for making a protein from SARS-CoV-2.

Update on Adverse Events

On April 13, the FDA and CDC announcedexternal icon that, out of more than 6.8 million doses administered, six reports of a rare and severe type of blood clot combined with low blood platelet levels occurring in people after receiving the Janssen COVID-19 Vaccine had been reported to VAERS. In these cases, a type of blood clot called cerebral venous sinus thrombosis (CVST) was seen in combination with low levels of blood platelets (thrombocytopenia).

Today, the agencies can confirm that a total of 15 cases of TTS have been reported to VAERS, including the original six reported cases. All of these cases occurred in women between the ages of 18 and 59, with a median age of 37 years. Reports indicated symptom onset between 6 and 15 days after vaccination.

Monitoring for Safety Will Continue

The surveillance systems that are in place to monitor the safety of COVID-19 vaccines authorized for emergency use are working, as demonstrated by both agencies’ quick work to identify and investigate these rare, but serious adverse events. The FDA and CDC will continue with these efforts to closely monitor the safety of these vaccines.

Reports of adverse events following vaccination can be made to the Vaccine Adverse Event Reporting Systemexternal icon.

Additional Resources:",www.cdc.gov
179,How Are Vaccines Tested?,"Español







Español

Watch this video to learn how vaccines are tested in clinical trials, information on the different phases of clinical trials, and how the U.S. Food and Drug Administration (FDA) makes sure vaccines are safe, even after they are approved for use.

View the transcript: How Are Vaccines Tested?

View more CEAL Videos

Visit the CEAL Website",www.nlm.nih.gov
180,What Is a Clinical Trial?,"Español







Español

Watch this video to learn about clinical trials, including what kinds of things that clinical trials test, and how scientists make sure that people who volunteer for clinical trials are kept safe.

View the transcript: What is a Clinical Trial?

View More CEAL Videos

Visit the CEAL Website",www.nlm.nih.gov
181,Should I Participate in a Clinical Trial? What's in It for Me?,"Español







Español

Watch this video to learn about what people should consider before deciding to participate in a clinical trial, including questions to ask the researchers conducting the clinical trial.

View the transcript: Should I Participate in a Clinical Trial?

View More CEAL Videos

Visit the CEAL Website",www.nlm.nih.gov
182,MedlinePlus Twitter Update,RT @CDCgov: Camp Staff: Slow the spread of #COVID19. Keep healthy camp environments & operations. Get vaccinated as… https://t.co/MO3UQaJZlG,content.govdelivery.com
183,MedlinePlus Twitter Update,Diabetes can damage nerves or blood vessels causing you to lose feeling in your feet. You may not feel a cut or bli… https://t.co/wDxVINUVP0,content.govdelivery.com
184,MedlinePlus Twitter Update,RT @HealthGov: Help people in your community #GetActive while following #SocialDistancing guidelines! Share our… https://t.co/7WI0e0ryad,content.govdelivery.com
185,MedlinePlus Twitter Update,RT @US_FDA: Some racial and ethnic minority communities have been disproportionately affected by #COVID19. Protect… https://t.co/NVUeHWs9Lm,content.govdelivery.com
186,MedlinePlus Twitter Update,"RT @NCISymptomMgmt: NCI has posted information about coronavirus and what people with cancer, and those taking care… https://t.co/XvvYZ9bxzF",content.govdelivery.com
187,MedlinePlus Twitter Update,"""Green coffee"" beans are coffee seeds of Coffea fruits that have not been roasted. The roasting process of the bean… https://t.co/f5Ew5GEAeQ",content.govdelivery.com
188,MedlinePlus Twitter Update,RT @HealthGov: #DYK? This week is #WorldImmunizationWeek! Check out our MyHealthfinder resources to learn which vac… https://t.co/z1uzAKyos7,content.govdelivery.com
189,MedlinePlus Twitter Update,"Emotional eating is, consciously or unconsciously, eating to soothe negative emotions. This often leads to overeati… https://t.co/VmgKKu8SC2",content.govdelivery.com
190,MedlinePlus Twitter Update,"RT @Alzheimers_NIH: When living with #Alzheimers or #dementia, daily tasks that once seemed easy can become a chall… https://t.co/wOLbN5rjyV",content.govdelivery.com
191,MedlinePlus Twitter Update,This recipe for Bell Pepper Nachos offers many variations. It can be served as an appetizer or for lunch. A few cha… https://t.co/Exrp6cSXRj,content.govdelivery.com
192,MedlinePlus Twitter Update,RT @HHSGov: Everyone 16 and older is now eligible to receive a COVID-19 vaccine. Find out which vaccine is right fo… https://t.co/cyGTDHTOsg,content.govdelivery.com
193,MedlinePlus Twitter Update,DYK that untreated chlamydia in women can cause infertility? Learn more about the symptoms and treatment:… https://t.co/EfSYRuTBiz,content.govdelivery.com
194,MedlinePlus Twitter Update,RT @FDAWomen: #NationalInfantImmunizationWeek brings attention to the life-changing impact of vaccines in protectin… https://t.co/LXuB3NNuSs,content.govdelivery.com
195,MedlinePlus Twitter Update,"Sign up for the weekly My MedlinePlus newsletter and get information about health conditions and therapies, medical… https://t.co/HGRhyGFoyZ",content.govdelivery.com
196,MedlinePlus Twitter Update,What is noncoding DNA? Only about 1% of DNA is made up of protein-coding genes; the other 99% is noncoding. Noncod… https://t.co/JfmEKnpx7k,content.govdelivery.com
197,MedlinePlus Twitter Update,What is DNA? DNA is the hereditary material in humans and almost all other organisms. Nearly every cell in a pers… https://t.co/TFpq0A39VM,content.govdelivery.com
198,MedlinePlus Twitter Update,Do you have unused or expired prescriptions at home? Do not take expired medications. Find a collection site ne… https://t.co/CHdspxyMsL,content.govdelivery.com
199,MedlinePlus Twitter Update,"Today is National Prescription Drug Take Back Day, find a collection site near you to dispose of old or unused pres… https://t.co/iPOzAn1OwW",content.govdelivery.com
200,MedlinePlus Twitter Update,RT @CDCgov: CDC and @US_FDA lift recommended pause on Johnson & Johnson (Janssen) #COVID19 vaccine use following thorough safety review. Se…,content.govdelivery.com
201,MedlinePlus Twitter Update,"RT @samhsagov: 📅 #TakeBackDay is tomorrow! Follow these steps to prep: 💊 Clean out your unused, unwanted, or expired prescriptions from you…",content.govdelivery.com
202,MedlinePlus Twitter Update,RT @TheHeartTruth: Hispanic women have higher rates of many risk factors for heart disease. Social support makes sticking to heart healthy…,content.govdelivery.com
203,MedlinePlus Twitter Update,Do you know a natural short sleeper? Adults usually need an average of 7-9 hours of sleep. Natural short sleeper… https://t.co/45HnEfVGqH,content.govdelivery.com
204,MedlinePlus Twitter Update,"RT @HHSGov: While some people have no side effects after getting their #COVID19 vaccine, others may experience mild and common side effects…",content.govdelivery.com
205,MedlinePlus Twitter Update,"RT @HHSGov: If you’re trying to get or stay healthy, it can sometimes feel overwhelming to figure out what is and isn’t beneficial for your…",content.govdelivery.com
206,MedlinePlus Twitter Update,"RT @eatright: Save your food, save the planet. Celebrate #EarthDay by learning the impact of #foodwaste on the envi… https://t.co/yHAOKExzrt",content.govdelivery.com
207,MedlinePlus Twitter Update,RT @CDCgov: Camp Staff: Slow the spread of #COVID19. Keep healthy camp environments & operations. Get vaccinated as… https://t.co/MO3UQaJZlG,content.govdelivery.com
208,MedlinePlus Twitter Update,Diabetes can damage nerves or blood vessels causing you to lose feeling in your feet. You may not feel a cut or bli… https://t.co/wDxVINUVP0,content.govdelivery.com
209,MedlinePlus Twitter Update,RT @HealthGov: Help people in your community #GetActive while following #SocialDistancing guidelines! Share our… https://t.co/7WI0e0ryad,content.govdelivery.com
210,MedlinePlus Twitter Update,RT @US_FDA: Some racial and ethnic minority communities have been disproportionately affected by #COVID19. Protect… https://t.co/NVUeHWs9Lm,content.govdelivery.com
211,MedlinePlus Twitter Update,"RT @NCISymptomMgmt: NCI has posted information about coronavirus and what people with cancer, and those taking care… https://t.co/XvvYZ9bxzF",content.govdelivery.com
212,MedlinePlus Twitter Update,"""Green coffee"" beans are coffee seeds of Coffea fruits that have not been roasted. The roasting process of the bean… https://t.co/f5Ew5GEAeQ",content.govdelivery.com
213,MedlinePlus Twitter Update,RT @HealthGov: #DYK? This week is #WorldImmunizationWeek! Check out our MyHealthfinder resources to learn which vac… https://t.co/z1uzAKyos7,content.govdelivery.com
214,MedlinePlus Twitter Update,"Emotional eating is, consciously or unconsciously, eating to soothe negative emotions. This often leads to overeati… https://t.co/VmgKKu8SC2",content.govdelivery.com
215,MedlinePlus Twitter Update,"RT @Alzheimers_NIH: When living with #Alzheimers or #dementia, daily tasks that once seemed easy can become a chall… https://t.co/wOLbN5rjyV",content.govdelivery.com
216,MedlinePlus Twitter Update,This recipe for Bell Pepper Nachos offers many variations. It can be served as an appetizer or for lunch. A few cha… https://t.co/Exrp6cSXRj,content.govdelivery.com
217,MedlinePlus Twitter Update,RT @HHSGov: Everyone 16 and older is now eligible to receive a COVID-19 vaccine. Find out which vaccine is right fo… https://t.co/cyGTDHTOsg,content.govdelivery.com
218,MedlinePlus Twitter Update,DYK that untreated chlamydia in women can cause infertility? Learn more about the symptoms and treatment:… https://t.co/EfSYRuTBiz,content.govdelivery.com
219,MedlinePlus Twitter Update,RT @FDAWomen: #NationalInfantImmunizationWeek brings attention to the life-changing impact of vaccines in protectin… https://t.co/LXuB3NNuSs,content.govdelivery.com
220,MedlinePlus Twitter Update,"Sign up for the weekly My MedlinePlus newsletter and get information about health conditions and therapies, medical… https://t.co/HGRhyGFoyZ",content.govdelivery.com
221,MedlinePlus Twitter Update,What is noncoding DNA? Only about 1% of DNA is made up of protein-coding genes; the other 99% is noncoding. Noncod… https://t.co/JfmEKnpx7k,content.govdelivery.com
222,MedlinePlus Twitter Update,What is DNA? DNA is the hereditary material in humans and almost all other organisms. Nearly every cell in a pers… https://t.co/TFpq0A39VM,content.govdelivery.com
223,MedlinePlus Twitter Update,Do you have unused or expired prescriptions at home? Do not take expired medications. Find a collection site ne… https://t.co/CHdspxyMsL,content.govdelivery.com
224,MedlinePlus Twitter Update,"Today is National Prescription Drug Take Back Day, find a collection site near you to dispose of old or unused pres… https://t.co/iPOzAn1OwW",content.govdelivery.com
225,MedlinePlus Twitter Update,RT @CDCgov: CDC and @US_FDA lift recommended pause on Johnson & Johnson (Janssen) #COVID19 vaccine use following thorough safety review. Se…,content.govdelivery.com
226,MedlinePlus Twitter Update,"RT @samhsagov: 📅 #TakeBackDay is tomorrow! Follow these steps to prep: 💊 Clean out your unused, unwanted, or expired prescriptions from you…",content.govdelivery.com
227,MedlinePlus Twitter Update,RT @TheHeartTruth: Hispanic women have higher rates of many risk factors for heart disease. Social support makes sticking to heart healthy…,content.govdelivery.com
228,MedlinePlus Twitter Update,Do you know a natural short sleeper? Adults usually need an average of 7-9 hours of sleep. Natural short sleeper… https://t.co/45HnEfVGqH,content.govdelivery.com
229,MedlinePlus Twitter Update,"RT @HHSGov: While some people have no side effects after getting their #COVID19 vaccine, others may experience mild and common side effects…",content.govdelivery.com
230,MedlinePlus Twitter Update,"RT @HHSGov: If you’re trying to get or stay healthy, it can sometimes feel overwhelming to figure out what is and isn’t beneficial for your…",content.govdelivery.com
231,MedlinePlus Twitter Update,"RT @eatright: Save your food, save the planet. Celebrate #EarthDay by learning the impact of #foodwaste on the envi… https://t.co/yHAOKExzrt",content.govdelivery.com
232,What You Need to Know About Blood Testing,"What happens during a blood test?

A health care provider will need to take a sample of your blood. This is also called a blood draw. When a blood draw is taken from a vein, it's known as venipuncture.

During venipuncture, a lab professional, known as a phlebotomist, will take a blood sample from a vein in your arm, using a small needle. After the needle is inserted, a small amount of blood will be collected into a test tube or vial. You may feel a little sting when the needle goes in or out. This usually takes less than five minutes.

Venipuncture is the most common way to do a blood test.

Other ways to do a blood test are:",medlineplus.gov
233,Recommendation to Pause Use of Johnson & Johnson's Janssen COVID-19 Vaccine,"Since use of COVID-19 vaccines began in the United States, scientists and doctors have constantly and carefully reviewed all reports of vaccine side effects and adverse events. As of April 23, 2021, more than 8 million doses of the J&J/Janssen COVID-19 Vaccine had been given in the United States. As of April 23, 2021, experts reviewing safety reports for this vaccine found 15 reports of women who got the J&J/Janssen COVID-19 Vaccine and later developed thrombosis with thrombocytopenia syndrome (TTS). TTS is a serious condition that involves blood clots with low platelets.

These reports suggest an increased risk of TTS one to two weeks after vaccination with the J&J/Janssen COVID-19 Vaccine. As of April 23, 2021, the reports reviewed all occurred in women between 18 and 59 years old, with a median of 37 years. These reports represent a reporting rate of 7 such events per 1 million vaccinations among women 18 through 49 years old and a rate of 0.9 per 1 million vaccinations among women 50 years and older. For all women, this is a rare adverse event. For women 50 years and older and men of all ages, the adverse event is even more rare. Reports show that symptoms of this adverse event started between 6 and 15 days after vaccination.",www.cdc.gov
234,Cerebral Venous Sinus Thrombosis (CVST),"Cerebral Venous Sinus Thrombosis (CVST)

Facebook Twitter Linkedin Pinterest Print

What is cerebral venous sinus thrombosis? Cerebral venous sinus thrombosis (CVST) occurs when a blood clot forms in the brain’s venous sinuses. This prevents blood from draining out of the brain. As a result, blood cells may break and leak blood into the brain tissues, forming a hemorrhage. This chain of events is part of a stroke that can occur in adults and children. It can occur even in newborns and babies in the womb. A stroke can damage the brain and central nervous system. A stroke is serious and requires immediate medical attention. This condition may also be called cerebral sinovenous thrombosis. What causes cerebral venous sinus thrombosis? CVST is a rare form of stroke. It affects about 5 people in 1 million each year. The risk for this kind of stroke in newborns is greatest during the first month. Overall, about 3 out of 300,000 children and teens up to age 18 will have a stroke.

What are the risk factors for cerebral venous sinus thrombosis? Children and adults have different risk factors for CVST. Risk factors for children and infants include: Problems with the way their blood forms clots

Sickle cell anemia

Chronic hemolytic anemia

Beta-thalassemia major

Heart disease — either congenital (you're born with it) or acquired (you develop it)

Iron deficiency

Certain infections

Dehydration

Head injury

For newborns, a mother who had certain infections or a history of infertility Risk factors for adults include: Pregnancy and the first few weeks after delivery

Problems with blood clotting; for example, antiphospholipid syndrome, protein C and S deficiency, antithrombin III deficiency, lupus anticoagulant, or factor V Leiden mutation

Cancer

Collagen vascular diseases like lupus, Wegener’s granulomatosis, and Behcet syndrome

Obesity

Low blood pressure in the brain (intracranial hypotension)

Inflammatory bowel disease like Crohn’s disease or ulcerative colitis What are the symptoms of cerebral venous thrombosis? Symptoms of cerebral venous sinus thrombosis may vary, depending on the location of the thrombus. Responding quickly to these symptoms makes it more possible to recover. These are the physical symptoms that may occur: Headache

Blurred vision

Fainting or loss of consciousness

Loss of control over movement in part of the body

Seizures

Coma How is cerebral venous sinus thrombosis diagnosed? People who have had any type of stroke recover best if they get treatment immediately. If you suspect a stroke based on the symptoms, have someone take you immediately to the emergency room, or call 911 to get help. Doctors typically take a medical history and do a physical exam. Family and friends can describe the symptoms they saw, especially if the person who had the stroke is unconscious. The final diagnosis, however, is usually made based on how the blood is flowing in the brain. Imaging tests show areas of blood flow. These tests may be used to diagnose venous sinus thrombosis: MRI scan

CT scan

Venography

Angiography

Ultrasound

Blood tests",www.hopkinsmedicine.org
235,What You Need to Know About Blood Testing,"What happens during a blood test?

A health care provider will need to take a sample of your blood. This is also called a blood draw. When a blood draw is taken from a vein, it's known as venipuncture.

During venipuncture, a lab professional, known as a phlebotomist, will take a blood sample from a vein in your arm, using a small needle. After the needle is inserted, a small amount of blood will be collected into a test tube or vial. You may feel a little sting when the needle goes in or out. This usually takes less than five minutes.

Venipuncture is the most common way to do a blood test.

Other ways to do a blood test are:",medlineplus.gov
236,Measuring Blood Pressure,"What do the results mean?

Your results, also known as a blood pressure reading, will contain two numbers. The top or first number is the systolic pressure. The bottom or second number is the diastolic pressure. High blood pressure readings are also labeled by categories, ranging from normal to crisis. Your reading may show your blood pressure is:

Blood Pressure Category Systolic Blood Pressure

Diastolic Blood Pressure Normal Less than 120 and Less than 80 High Blood Pressure (no other heart risk factors) 140 or higher or 90 or higher High Blood Pressure (with other heart risk factors, according to some providers) 130 or higher or 80 or higher Dangerously high blood pressure - seek medical care right away 180 or higher and 120 or higher

If you've been diagnosed with high blood pressure, your provider may recommend lifestyle changes and/or medicines to control your blood pressure. Your provider may also recommend that you regularly check your blood pressure at home with an automated blood pressure monitor. An at-home blood pressure monitor usually includes a blood pressure cuff and a digital device to record and display blood pressure readings.

Home monitoring is not a replacement for regular visits to your provider. But it can provide important information, such as whether treatment is working or your condition may have worsened. Also, home monitoring may make the test less stressful. Many people get nervous about getting their blood pressure taken at a provider's office. This is called ""white coat syndrome."" It can cause a temporary rise in blood pressure, making the results less accurate. For more information about home monitoring of blood pressure, talk to your provider.

If you were tested for low blood pressure, a blood pressure reading of 90 systolic, 60 diastolic (90/60) or lower is considered abnormal. Treatments for low blood pressure may include medicines and making certain changes to your diet.",medlineplus.gov
237,Measuring Blood Pressure,"What do the results mean?

Your results, also known as a blood pressure reading, will contain two numbers. The top or first number is the systolic pressure. The bottom or second number is the diastolic pressure. High blood pressure readings are also labeled by categories, ranging from normal to crisis. Your reading may show your blood pressure is:

Blood Pressure Category Systolic Blood Pressure

Diastolic Blood Pressure Normal Less than 120 and Less than 80 High Blood Pressure (no other heart risk factors) 140 or higher or 90 or higher High Blood Pressure (with other heart risk factors, according to some providers) 130 or higher or 80 or higher Dangerously high blood pressure - seek medical care right away 180 or higher and 120 or higher

If you've been diagnosed with high blood pressure, your provider may recommend lifestyle changes and/or medicines to control your blood pressure. Your provider may also recommend that you regularly check your blood pressure at home with an automated blood pressure monitor. An at-home blood pressure monitor usually includes a blood pressure cuff and a digital device to record and display blood pressure readings.

Home monitoring is not a replacement for regular visits to your provider. But it can provide important information, such as whether treatment is working or your condition may have worsened. Also, home monitoring may make the test less stressful. Many people get nervous about getting their blood pressure taken at a provider's office. This is called ""white coat syndrome."" It can cause a temporary rise in blood pressure, making the results less accurate. For more information about home monitoring of blood pressure, talk to your provider.

If you were tested for low blood pressure, a blood pressure reading of 90 systolic, 60 diastolic (90/60) or lower is considered abnormal. Treatments for low blood pressure may include medicines and making certain changes to your diet.",medlineplus.gov
238,Measuring Blood Pressure,"What do the results mean?

Your results, also known as a blood pressure reading, will contain two numbers. The top or first number is the systolic pressure. The bottom or second number is the diastolic pressure. High blood pressure readings are also labeled by categories, ranging from normal to crisis. Your reading may show your blood pressure is:

Blood Pressure Category Systolic Blood Pressure

Diastolic Blood Pressure Normal Less than 120 and Less than 80 High Blood Pressure (no other heart risk factors) 140 or higher or 90 or higher High Blood Pressure (with other heart risk factors, according to some providers) 130 or higher or 80 or higher Dangerously high blood pressure - seek medical care right away 180 or higher and 120 or higher

If you've been diagnosed with high blood pressure, your provider may recommend lifestyle changes and/or medicines to control your blood pressure. Your provider may also recommend that you regularly check your blood pressure at home with an automated blood pressure monitor. An at-home blood pressure monitor usually includes a blood pressure cuff and a digital device to record and display blood pressure readings.

Home monitoring is not a replacement for regular visits to your provider. But it can provide important information, such as whether treatment is working or your condition may have worsened. Also, home monitoring may make the test less stressful. Many people get nervous about getting their blood pressure taken at a provider's office. This is called ""white coat syndrome."" It can cause a temporary rise in blood pressure, making the results less accurate. For more information about home monitoring of blood pressure, talk to your provider.

If you were tested for low blood pressure, a blood pressure reading of 90 systolic, 60 diastolic (90/60) or lower is considered abnormal. Treatments for low blood pressure may include medicines and making certain changes to your diet.",medlineplus.gov
239,Platelet Tests,"What are platelet tests?

Platelets, also known as thrombocytes, are small blood cells that are essential for blood clotting. Clotting is the process that helps you stop bleeding after an injury. There are two types of platelet tests: a platelet count test and platelet function tests.

A platelet count test measures the number of platelets in your blood. A lower than normal platelet count is called thrombocytopenia. This condition can cause you to bleed too much after a cut or other injury that causes bleeding. A higher than normal platelet count is called thrombocytosis. This can make your blood clot more than you need it to. Blood clots can be dangerous because they can block blood flow.

Platelet function tests check your platelets' ability to form clots. Platelet function tests include:

Closure time. This test measures the time it takes for platelets in a blood sample to plug a small hole in a tiny tube. It helps screen for different platelet disorders.

This test measures the time it takes for platelets in a blood sample to plug a small hole in a tiny tube. It helps screen for different platelet disorders. Viscoelastometry. This test measures the strength of a blood clot as it forms. A blood clot has to be strong to stop bleeding.

This test measures the strength of a blood clot as it forms. A blood clot has to be strong to stop bleeding. Platelet aggregometry. This is a group of tests that are used to measure how well platelets clump together (aggregate).

This is a group of tests that are used to measure how well platelets clump together (aggregate). Lumiaggregometry. This test measures the amount of light produced when certain substances are added to a blood sample. It can help show if there are defects in the platelets.

This test measures the amount of light produced when certain substances are added to a blood sample. It can help show if there are defects in the platelets. Flow cytometry. This is a test that uses lasers to look for proteins on the surface of platelets. It can help diagnose inherited platelet disorders. This is a specialized test. It is only available at certain hospitals and laboratories.

This is a test that uses lasers to look for proteins on the surface of platelets. It can help diagnose inherited platelet disorders. This is a specialized test. It is only available at certain hospitals and laboratories. Bleeding time. This test measures the amount of time for bleeding to stop after small cuts are made in the forearm. It was once commonly used to screen for a variety of platelet disorders. Now, other platelet function tests are used more often. The newer tests provide more reliable results.

Other names: platelet count, thrombocyte count, platelet function tests, platelet function assay, platelet aggregation studies",medlineplus.gov
240,Recommendation to Pause Use of Johnson & Johnson's Janssen COVID-19 Vaccine,"Since use of COVID-19 vaccines began in the United States, scientists and doctors have constantly and carefully reviewed all reports of vaccine side effects and adverse events. As of April 23, 2021, more than 8 million doses of the J&J/Janssen COVID-19 Vaccine had been given in the United States. As of April 23, 2021, experts reviewing safety reports for this vaccine found 15 reports of women who got the J&J/Janssen COVID-19 Vaccine and later developed thrombosis with thrombocytopenia syndrome (TTS). TTS is a serious condition that involves blood clots with low platelets.

These reports suggest an increased risk of TTS one to two weeks after vaccination with the J&J/Janssen COVID-19 Vaccine. As of April 23, 2021, the reports reviewed all occurred in women between 18 and 59 years old, with a median of 37 years. These reports represent a reporting rate of 7 such events per 1 million vaccinations among women 18 through 49 years old and a rate of 0.9 per 1 million vaccinations among women 50 years and older. For all women, this is a rare adverse event. For women 50 years and older and men of all ages, the adverse event is even more rare. Reports show that symptoms of this adverse event started between 6 and 15 days after vaccination.",www.cdc.gov
